,drug_id,drug_name,drug_group,target_id,target_name,target_symbol,target_organ
1058,DB00177,Valsartan,"['approved', 'investigational']",BE0000062,Type-1 angiotensin II receptor,AGTR1,Humans
1059,DB00178,Ramipril,['approved'],BE0000221,Angiotensin-converting enzyme,ACE,Humans
1060,DB00178,Ramipril,['approved'],BE0005831,B1 bradykinin receptor,BDKRB1,Humans
1061,DB00179,Masoprocol,"['approved', 'investigational']",BE0000248,Arachidonate 5-lipoxygenase,ALOX5,Humans
1062,DB00179,Masoprocol,"['approved', 'investigational']",BE0000685,Sex hormone-binding globulin,SHBG,Humans
1063,DB00179,Masoprocol,"['approved', 'investigational']",BE0004624,Transient receptor potential cation channel subfamily M member 7,TRPM7,Humans
1064,DB00180,Flunisolide,"['approved', 'investigational']",BE0000794,Glucocorticoid receptor,NR3C1,Humans
1065,DB00181,Baclofen,['approved'],BE0002340,Gamma-aminobutyric acid type B receptor subunit 2,GABBR2,Humans
1066,DB00181,Baclofen,['approved'],BE0000919,C-X-C chemokine receptor type 4,CXCR4,Humans
1067,DB00181,Baclofen,['approved'],BE0000217,Gamma-aminobutyric acid type B receptor subunit 1,GABBR1,Humans
1068,DB00182,Amphetamine,"['approved', 'illicit', 'investigational']",BE0000118,Synaptic vesicular amine transporter,SLC18A2,Humans
1069,DB00182,Amphetamine,"['approved', 'illicit', 'investigational']",BE0000647,Sodium-dependent dopamine transporter,SLC6A3,Humans
1070,DB00182,Amphetamine,"['approved', 'illicit', 'investigational']",BE0000867,Cocaine- and amphetamine-regulated transcript protein,CARTPT,Humans
1071,DB00182,Amphetamine,"['approved', 'illicit', 'investigational']",BE0001044,Trace amine-associated receptor 1,TAAR1,Humans
1072,DB00182,Amphetamine,"['approved', 'illicit', 'investigational']",BE0004909,Monoamine oxidase,MAOA,Humans
1074,DB00182,Amphetamine,"['approved', 'illicit', 'investigational']",BE0000486,Sodium-dependent noradrenaline transporter,SLC6A2,Humans
1075,DB00182,Amphetamine,"['approved', 'illicit', 'investigational']",BE0004888,Alpha adrenergic receptor,ADRA1A,Humans
1076,DB00182,Amphetamine,"['approved', 'illicit', 'investigational']",BE0004872,Beta adrenergic receptor,ADRB1,Humans
1077,DB00182,Amphetamine,"['approved', 'illicit', 'investigational']",BE0000756,Dopamine D2 receptor,DRD2,Humans
1078,DB00182,Amphetamine,"['approved', 'illicit', 'investigational']",BE0002196,Amine oxidase [flavin-containing] B,MAOB,Humans
1079,DB00182,Amphetamine,"['approved', 'illicit', 'investigational']",BE0000749,Sodium-dependent serotonin transporter,SLC6A4,Humans
1080,DB00183,Pentagastrin,['approved'],BE0001158,Gastrin/cholecystokinin type B receptor,CCKBR,Humans
1081,DB00184,Nicotine,['approved'],BE0000849,Neuronal acetylcholine receptor subunit alpha-4,CHRNA4,Humans
1082,DB00184,Nicotine,['approved'],BE0002341,Neuronal acetylcholine receptor subunit alpha-7,CHRNA7,Humans
1083,DB00184,Nicotine,['approved'],BE0000850,Neuronal acetylcholine receptor subunit beta-2,CHRNB2,Humans
1084,DB00184,Nicotine,['approved'],BE0000738,Neuronal acetylcholine receptor subunit alpha-2,CHRNA2,Humans
1085,DB00184,Nicotine,['approved'],BE0003585,Neuronal acetylcholine receptor subunit alpha-3,CHRNA3,Humans
1086,DB00184,Nicotine,['approved'],BE0003586,Neuronal acetylcholine receptor subunit alpha-5,CHRNA5,Humans
1087,DB00184,Nicotine,['approved'],BE0003587,Neuronal acetylcholine receptor subunit alpha-6,CHRNA6,Humans
1088,DB00184,Nicotine,['approved'],BE0002343,Neuronal acetylcholine receptor subunit alpha-9,CHRNA9,Humans
1089,DB00184,Nicotine,['approved'],BE0000411,Neuronal acetylcholine receptor subunit alpha-10,CHRNA10,Humans
1090,DB00184,Nicotine,['approved'],BE0003588,Neuronal acetylcholine receptor subunit beta-3,CHRNB3,Humans
1091,DB00184,Nicotine,['approved'],BE0003584,Neuronal acetylcholine receptor subunit beta-4,CHRNB4,Humans
1092,DB00184,Nicotine,['approved'],BE0002090,Cytochrome P450 19A1,CYP19A1,Humans
1093,DB00184,Nicotine,['approved'],BE0000519,Choline O-acetyltransferase,CHAT,Humans
1094,DB00185,Cevimeline,['approved'],BE0000045,Muscarinic acetylcholine receptor M3,CHRM3,Humans
1095,DB00185,Cevimeline,['approved'],BE0000092,Muscarinic acetylcholine receptor M1,CHRM1,Humans
1096,DB00186,Lorazepam,['approved'],BE0004797,GABA(A) Receptor,GABRA1,Humans
1097,DB00186,Lorazepam,['approved'],BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,GABRA1,Humans
1098,DB00187,Esmolol,"['approved', 'withdrawn']",BE0000172,Beta-1 adrenergic receptor,ADRB1,Humans
1099,DB00188,Bortezomib,"['approved', 'investigational']",BE0002348,Proteasome subunit beta type-5,PSMB5,Humans
1100,DB00188,Bortezomib,"['approved', 'investigational']",BE0002347,Proteasome subunit beta type-1,PSMB1,Humans
1101,DB00189,Ethchlorvynol,"['approved', 'illicit', 'withdrawn']",BE0004797,GABA(A) Receptor,GABRA1,Humans
1102,DB00190,Carbidopa,['approved'],BE0002151,Aromatic-L-amino-acid decarboxylase,DDC,Humans
1103,DB00191,Phentermine,"['approved', 'illicit']",BE0000486,Sodium-dependent noradrenaline transporter,SLC6A2,Humans
1104,DB00191,Phentermine,"['approved', 'illicit']",BE0000749,Sodium-dependent serotonin transporter,SLC6A4,Humans
1105,DB00191,Phentermine,"['approved', 'illicit']",BE0000647,Sodium-dependent dopamine transporter,SLC6A3,Humans
1106,DB00191,Phentermine,"['approved', 'illicit']",BE0002198,Amine oxidase [flavin-containing] A,MAOA,Humans
1107,DB00191,Phentermine,"['approved', 'illicit']",BE0002196,Amine oxidase [flavin-containing] B,MAOB,Humans
1108,DB00191,Phentermine,"['approved', 'illicit']",BE0003476,Pro-neuropeptide Y,NPY,Humans
1109,DB00192,Indecainide,['approved'],BE0000197,Sodium channel protein type 5 subunit alpha,SCN5A,Humans
1110,DB00193,Tramadol,"['approved', 'investigational']",BE0000770,Mu-type opioid receptor,OPRM1,Humans
1111,DB00193,Tramadol,"['approved', 'investigational']",BE0000486,Sodium-dependent noradrenaline transporter,SLC6A2,Humans
1112,DB00193,Tramadol,"['approved', 'investigational']",BE0000749,Sodium-dependent serotonin transporter,SLC6A4,Humans
1113,DB00193,Tramadol,"['approved', 'investigational']",BE0002081,Sodium channel protein type 2 subunit alpha,SCN2A,Humans
1114,DB00193,Tramadol,"['approved', 'investigational']",BE0004956,NMDA receptor,GRIN1,Humans
1115,DB00193,Tramadol,"['approved', 'investigational']",BE0000013,Adenosine receptor A1,ADORA1,Humans
1116,DB00193,Tramadol,"['approved', 'investigational']",BE0004864,Alpha-2 adrenergic receptors,ADRA2A,Humans
1117,DB00193,Tramadol,"['approved', 'investigational']",BE0000533,5-hydroxytryptamine receptor 2C,HTR2C,Humans
1118,DB00193,Tramadol,"['approved', 'investigational']",BE0000632,Kappa-type opioid receptor,OPRK1,Humans
1119,DB00193,Tramadol,"['approved', 'investigational']",BE0000420,Delta-type opioid receptor,OPRD1,Humans
1120,DB00193,Tramadol,"['approved', 'investigational']",BE0003438,Alpha-7 nicotinic cholinergic receptor subunit,CHRNA7,Humans
1121,DB00193,Tramadol,"['approved', 'investigational']",BE0000045,Muscarinic acetylcholine receptor M3,CHRM3,Humans
1122,DB00193,Tramadol,"['approved', 'investigational']",BE0000092,Muscarinic acetylcholine receptor M1,CHRM1,Humans
1123,DB00193,Tramadol,"['approved', 'investigational']",BE0000384,Neurokinin 1 receptor,TACR1,Humans
1124,DB00193,Tramadol,"['approved', 'investigational']",BE0001023,Transient receptor potential cation channel subfamily V member 1,TRPV1,Humans
1128,DB00195,Betaxolol,"['approved', 'investigational']",BE0000172,Beta-1 adrenergic receptor,ADRB1,Humans
1129,DB00195,Betaxolol,"['approved', 'investigational']",BE0000694,Beta-2 adrenergic receptor,ADRB2,Humans
1131,DB00197,Troglitazone,"['approved', 'investigational', 'withdrawn']",BE0000215,Peroxisome proliferator-activated receptor gamma,PPARG,Humans
1132,DB00197,Troglitazone,"['approved', 'investigational', 'withdrawn']",BE0002088,Estrogen-related receptor gamma,ESRRG,Humans
1133,DB00197,Troglitazone,"['approved', 'investigational', 'withdrawn']",BE0003722,Steroid hormone receptor ERR1,ESRRA,Humans
1134,DB00197,Troglitazone,"['approved', 'investigational', 'withdrawn']",BE0001007,Peroxisome proliferator-activated receptor delta,PPARD,Humans
1135,DB00197,Troglitazone,"['approved', 'investigational', 'withdrawn']",BE0000071,Peroxisome proliferator-activated receptor alpha,PPARA,Humans
1136,DB00197,Troglitazone,"['approved', 'investigational', 'withdrawn']",BE0000814,Glutathione S-transferase P,GSTP1,Humans
1137,DB00197,Troglitazone,"['approved', 'investigational', 'withdrawn']",BE0000996,Long-chain-fatty-acid--CoA ligase 4,ACSL4,Humans
1138,DB00197,Troglitazone,"['approved', 'investigational', 'withdrawn']",BE0000240,Plasminogen activator inhibitor 1,SERPINE1,Humans
1139,DB00197,Troglitazone,"['approved', 'investigational', 'withdrawn']",BE0001204,Equilibrative nucleoside transporter 1,SLC29A1,Humans
1141,DB00198,Oseltamivir,['approved'],BE0000914,Sialidase-1,NEU1,Humans
1142,DB00198,Oseltamivir,['approved'],BE0003200,Sialidase-2,NEU2,Humans
1144,DB00199,Erythromycin,"['approved', 'investigational', 'vet_approved']",BE0003521,Motilin receptor,MLNR,Humans
1145,DB00199,Erythromycin,"['approved', 'investigational', 'vet_approved']",BE0000090,Potassium voltage-gated channel subfamily H member 2,KCNH2,Humans
1146,DB00200,Hydroxocobalamin,['approved'],BE0000734,Methionine synthase,MTR,Humans
1147,DB00200,Hydroxocobalamin,['approved'],BE0000777,"Methylmalonyl-CoA mutase, mitochondrial",MUT,Humans
1148,DB00200,Hydroxocobalamin,['approved'],BE0000320,"Methylmalonic aciduria type A protein, mitochondrial",MMAA,Humans
1149,DB00200,Hydroxocobalamin,['approved'],BE0000238,Transcobalamin-1,TCN1,Humans
1150,DB00200,Hydroxocobalamin,['approved'],BE0000340,Protein amnionless,AMN,Humans
1151,DB00200,Hydroxocobalamin,['approved'],BE0000936,Cubilin,CUBN,Humans
1152,DB00200,Hydroxocobalamin,['approved'],BE0002175,Methylmalonic aciduria and homocystinuria type C protein,MMACHC,Humans
1153,DB00201,Caffeine,['approved'],BE0000013,Adenosine receptor A1,ADORA1,Humans
1154,DB00201,Caffeine,['approved'],BE0000924,Adenosine receptor A2a,ADORA2A,Humans
1155,DB00201,Caffeine,['approved'],BE0000241,Adenosine receptor A2b,ADORA2B,Humans
1156,DB00201,Caffeine,['approved'],BE0000354,Adenosine receptor A3,ADORA3,Humans
1157,DB00201,Caffeine,['approved'],BE0009789,Phosphodiesterase enzymes,PDE1B,Humans
1158,DB00201,Caffeine,['approved'],BE0000487,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",PDE4B,Humans
1159,DB00201,Caffeine,['approved'],BE0000739,Ryanodine receptor 1,RYR1,Humans
1160,DB00201,Caffeine,['approved'],BE0004922,Cyclic nucleotide phosphodiesterase,PDE1A,Humans
1161,DB00201,Caffeine,['approved'],BE0002385,DNA-dependent protein kinase catalytic subunit,PRKDC,Humans
1162,DB00201,Caffeine,['approved'],BE0002406,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform",PIK3CD,Humans
1163,DB00201,Caffeine,['approved'],BE0002379,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",PIK3CA,Humans
1164,DB00201,Caffeine,['approved'],BE0002407,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",PIK3CB,Humans
1165,DB00201,Caffeine,['approved'],BE0004914,"Inositol 1,4,5-trisphosphate receptor",ITPR1,Humans
1166,DB00201,Caffeine,['approved'],BE0004874,Serine-protein kinase ATM,ATM,Humans
1167,DB00202,Succinylcholine,['approved'],BE0009927,Neuronal Acetylcholine (nACh) Receptor Subunits,CHRNA10,Humans
1168,DB00202,Succinylcholine,['approved'],BE0000560,Muscarinic acetylcholine receptor M2,CHRM2,Humans
1169,DB00202,Succinylcholine,['approved'],BE0000045,Muscarinic acetylcholine receptor M3,CHRM3,Humans
1170,DB00203,Sildenafil,"['approved', 'investigational']",BE0000182,"cGMP-specific 3',5'-cyclic phosphodiesterase",PDE5A,Humans
1171,DB00203,Sildenafil,"['approved', 'investigational']",BE0003556,"Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma",PDE6G,Humans
1172,DB00203,Sildenafil,"['approved', 'investigational']",BE0003557,"Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma",PDE6H,Humans
1173,DB00203,Sildenafil,"['approved', 'investigational']",BE0000404,Ornithine decarboxylase,ODC1,Humans
1174,DB00203,Sildenafil,"['approved', 'investigational']",BE0003441,Programmed cell death 1 ligand 1,CD274,Humans
1175,DB00204,Dofetilide,"['approved', 'investigational']",BE0000090,Potassium voltage-gated channel subfamily H member 2,KCNH2,Humans
1176,DB00204,Dofetilide,"['approved', 'investigational']",BE0000210,Potassium channel subfamily K member 2,KCNK2,Humans
1177,DB00204,Dofetilide,"['approved', 'investigational']",BE0001131,ATP-sensitive inward rectifier potassium channel 12,KCNJ12,Humans
1178,DB00205,Pyrimethamine,"['approved', 'investigational', 'vet_approved']",BE0000330,Dihydrofolate reductase,DHFR,Humans
1180,DB00205,Pyrimethamine,"['approved', 'investigational', 'vet_approved']",BE0001153,Beta-hexosaminidase subunit beta,HEXB,Humans
1181,DB00206,Reserpine,"['approved', 'investigational', 'withdrawn']",BE0000118,Synaptic vesicular amine transporter,SLC18A2,Humans
1182,DB00206,Reserpine,"['approved', 'investigational', 'withdrawn']",BE0004674,Chromaffin granule amine transporter,SLC18A1,Humans
1183,DB00206,Reserpine,"['approved', 'investigational', 'withdrawn']",BE0003408,Baculoviral IAP repeat-containing protein 5,BIRC5,Humans
1185,DB00207,Azithromycin,['approved'],BE0001092,Protein-arginine deiminase type-4,PADI4,Humans
1186,DB00208,Ticlopidine,['approved'],BE0000110,P2Y purinoceptor 12,P2RY12,Humans
1187,DB00209,Trospium,['approved'],BE0000045,Muscarinic acetylcholine receptor M3,CHRM3,Humans
1188,DB00209,Trospium,['approved'],BE0000092,Muscarinic acetylcholine receptor M1,CHRM1,Humans
1189,DB00210,Adapalene,['approved'],BE0000206,Retinoic acid receptor beta,RARB,Humans
1190,DB00210,Adapalene,['approved'],BE0000144,Retinoic acid receptor gamma,RARG,Humans
1191,DB00210,Adapalene,['approved'],BE0000078,Retinoic acid receptor RXR-beta,RXRB,Humans
1192,DB00210,Adapalene,['approved'],BE0000707,Retinoic acid receptor RXR-gamma,RXRG,Humans
1193,DB00210,Adapalene,['approved'],BE0000412,Retinoic acid receptor RXR-alpha,RXRA,Humans
1194,DB00210,Adapalene,['approved'],BE0001040,Transcription factor AP-1,JUN,Humans
1195,DB00210,Adapalene,['approved'],BE0001164,Toll-like receptor 2,TLR2,Humans
1196,DB00210,Adapalene,['approved'],BE0000663,Retinoic acid receptor alpha,RARA,Humans
1197,DB00210,Adapalene,['approved'],BE0000529,"Aspartate aminotransferase, cytoplasmic",GOT1,Humans
1198,DB00211,Midodrine,['approved'],BE0000501,Alpha-1A adrenergic receptor,ADRA1A,Humans
1199,DB00211,Midodrine,['approved'],BE0000575,Alpha-1B adrenergic receptor,ADRA1B,Humans
1200,DB00211,Midodrine,['approved'],BE0000715,Alpha-1D adrenergic receptor,ADRA1D,Humans
1201,DB00212,Remikiren,['experimental'],BE0000270,Renin,REN,Humans
1202,DB00213,Pantoprazole,['approved'],BE0000349,Potassium-transporting ATPase alpha chain 1,ATP4A,Humans
1203,DB00213,Pantoprazole,['approved'],BE0000766,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",DDAH1,Humans
1204,DB00214,Torasemide,['approved'],BE0000281,Solute carrier family 12 member 2,SLC12A2,Humans
1205,DB00214,Torasemide,['approved'],BE0000502,Solute carrier family 12 member 1,SLC12A1,Humans
1206,DB00215,Citalopram,['approved'],BE0000749,Sodium-dependent serotonin transporter,SLC6A4,Humans
1207,DB00215,Citalopram,['approved'],BE0000442,Histamine H1 receptor,HRH1,Humans
1208,DB00216,Eletriptan,"['approved', 'investigational']",BE0000659,5-hydroxytryptamine receptor 1D,HTR1D,Humans
1209,DB00216,Eletriptan,"['approved', 'investigational']",BE0000797,5-hydroxytryptamine receptor 1B,HTR1B,Humans
1210,DB00216,Eletriptan,"['approved', 'investigational']",BE0000460,5-hydroxytryptamine receptor 1F,HTR1F,Humans
1211,DB00216,Eletriptan,"['approved', 'investigational']",BE0000291,5-hydroxytryptamine receptor 1A,HTR1A,Humans
1212,DB00217,Bethanidine,['approved'],BE0000644,ATP-sensitive inward rectifier potassium channel 1,KCNJ1,Humans
1213,DB00217,Bethanidine,['approved'],BE0004864,Alpha-2 adrenergic receptors,ADRA2A,Humans
1214,DB00217,Bethanidine,['approved'],BE0004872,Beta adrenergic receptor,ADRB1,Humans
1217,DB00218,Moxifloxacin,"['approved', 'investigational']",BE0000742,DNA topoisomerase 2-alpha,TOP2A,Humans
1218,DB00218,Moxifloxacin,"['approved', 'investigational']",BE0000930,Serum paraoxonase/arylesterase 1,PON1,Humans
1219,DB00219,Oxyphenonium,['approved'],BE0000092,Muscarinic acetylcholine receptor M1,CHRM1,Humans
1221,DB00221,Isoetharine,['approved'],BE0000172,Beta-1 adrenergic receptor,ADRB1,Humans
1222,DB00221,Isoetharine,['approved'],BE0000694,Beta-2 adrenergic receptor,ADRB2,Humans
1223,DB00222,Glimepiride,['approved'],BE0000708,ATP-sensitive inward rectifier potassium channel 11,KCNJ11,Humans
1224,DB00222,Glimepiride,['approved'],BE0000644,ATP-sensitive inward rectifier potassium channel 1,KCNJ1,Humans
1225,DB00222,Glimepiride,['approved'],BE0000207,ATP-binding cassette sub-family C member 8,ABCC8,Humans
1226,DB00223,Diflorasone,['approved'],BE0000794,Glucocorticoid receptor,NR3C1,Humans
1228,DB00226,Guanadrel,['approved'],BE0000486,Sodium-dependent noradrenaline transporter,SLC6A2,Humans
1229,DB00227,Lovastatin,"['approved', 'investigational']",BE0000574,3-hydroxy-3-methylglutaryl-coenzyme A reductase,HMGCR,Humans
1230,DB00227,Lovastatin,"['approved', 'investigational']",BE0000516,Integrin alpha-L,ITGAL,Humans
1231,DB00227,Lovastatin,"['approved', 'investigational']",BE0002366,Histone deacetylase 2,HDAC2,Humans
1232,DB00228,Enflurane,"['approved', 'investigational', 'vet_approved']",BE0004797,GABA(A) Receptor,GABRA1,Humans
1233,DB00228,Enflurane,"['approved', 'investigational', 'vet_approved']",BE0004902,Voltage-dependent calcium channel,CACNG1,Humans
1234,DB00228,Enflurane,"['approved', 'investigational', 'vet_approved']",BE0000433,Glycine receptor subunit alpha-1,GLRA1,Humans
1236,DB00228,Enflurane,"['approved', 'investigational', 'vet_approved']",BE0000218,Calcium-transporting ATPase type 2C member 1,ATP2C1,Humans
1237,DB00228,Enflurane,"['approved', 'investigational', 'vet_approved']",BE0004852,Glutamate (NMDA) receptor,GRIN1,Humans
1238,DB00228,Enflurane,"['approved', 'investigational', 'vet_approved']",BE0003888,Sarcoplasmic/endoplasmic reticulum calcium ATPase 1,ATP2A1,Humans
1240,DB00230,Pregabalin,"['approved', 'investigational']",BE0000691,Voltage-dependent calcium channel subunit alpha-2/delta-1,CACNA2D1,Humans
1241,DB00231,Temazepam,"['approved', 'investigational']",BE0004797,GABA(A) Receptor,GABRA1,Humans
1242,DB00231,Temazepam,"['approved', 'investigational']",BE0008668,GABA(A) Receptor Benzodiazepine Binding Site,GABRA1,Humans
1243,DB00232,Methyclothiazide,['withdrawn'],BE0000502,Solute carrier family 12 member 1,SLC12A1,Humans
1244,DB00232,Methyclothiazide,['withdrawn'],BE0000267,Carbonic anhydrase 1,CA1,Humans
1245,DB00232,Methyclothiazide,['withdrawn'],BE0000322,Carbonic anhydrase 2,CA2,Humans
1246,DB00232,Methyclothiazide,['withdrawn'],BE0000535,Carbonic anhydrase 4,CA4,Humans
1247,DB00233,Aminosalicylic acid,['approved'],BE0000262,Prostaglandin G/H synthase 2,PTGS2,Humans
1248,DB00233,Aminosalicylic acid,['approved'],BE0004655,Inhibitor of nuclear factor kappa-B kinase subunit alpha,CHUK,Humans
1249,DB00233,Aminosalicylic acid,['approved'],BE0000248,Arachidonate 5-lipoxygenase,ALOX5,Humans
