,drug_name,drugbank_id,MeSH_id,DrugType,Class,Rheumatoid_Arthritis,Asthma,Multiple_sclerosis
593,2-((9H-PURIN-6-YLTHIO)METHYL)-5-CHLORO-3-(2-METHOXYPHENYL)QUINAZOLIN-4(3H)-ONE,DB06831,#N/A,['experimental'],0,0,0,0
594,"2-(1,3-benzodioxol-5-yl)-5-[(3-fluoro-4-methoxybenzyl)sulfanyl]-1,3,4-oxadiazole",DB07014,#N/A,['experimental'],0,0,0,0
595,"2-(1,3-thiazol-4-yl)-1H-benzimidazole-5-sulfonamide",DB08083,#N/A,['experimental'],0,0,0,0
596,"2-(1H-imidazol-1-yl)-9-methoxy-8-(2-methoxyethoxy)benzo[c][2,7]naphthyridin-4-amine",DB07300,#N/A,['experimental'],0,0,0,0
597,2-(1H-pyrazol-3-yl)-1H-benzimidazole,DB08065,#N/A,['experimental'],0,0,0,0
598,"2-(1H-pyrrol-1-ylcarbonyl)benzene-1,3,5-triol",DB08443,#N/A,['experimental'],0,0,0,0
599,"2-(2,6-DIFLUOROPHENOXY)-N-(2-FLUOROPHENYL)-9-ISOPROPYL-9H-PURIN-8-AMINE",DB08097,#N/A,['experimental'],0,0,0,0
600,"2-(2-CHLORO-4-FLUOROPHENOXY)-2-METHYL-N-[(1R,2S,3S,5S,7S)-5-(METHYLSULFONYL)-2-ADAMANTYL]PROPANAMIDE",DB08277,#N/A,['experimental'],0,0,0,0
601,2-(2-HYDROXY-CYCLOPENTYL)-PENT-4-ENAL,DB06901,#N/A,['experimental'],0,0,0,0
602,"2-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Ethanesulfonic Acid",DB02371,MESH:C004551,['experimental'],0,0,0,0
603,2-(2-Hydroxy-5-Methoxy-Phenyl)-1h-Benzoimidazole-5-Carboxamidine,DB01905,#N/A,['experimental'],0,0,0,0
604,2-(2-Hydroxy-Phenyl)-1h-Indole-5-Carboxamidine,DB02463,#N/A,['experimental'],0,0,0,0
605,2-(2-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE,DB08184,#N/A,['experimental'],0,0,0,0
606,2-(2-METHYLPHENYL)-1H-INDOLE-6-CARBOXIMIDAMIDE,DB06918,#N/A,['experimental'],0,0,0,0
607,"2-(2-PHENYL-3-PYRIDIN-2-YL-4,5,6,7-TETRAHYDRO-2H-ISOPHOSPHINDOL-1-YL)PYRIDINE",DB07393,#N/A,['experimental'],0,0,0,0
608,"2-(2-QUINOLIN-3-YLPYRIDIN-4-YL)-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",DB08358,#N/A,['experimental'],0,0,0,0
609,2-(2-hydroxy-phenyl)-3H-benzoimidazole-5-carboxamidine,DB02287,#N/A,['experimental'],0,0,0,0
610,2-(2-{2-[(BIPHENYL-4-YLMETHYL)-AMINO]-3-MERCAPTO-PENTANOYLAMINO}-ACETYLAMINO)-3-METHYL-BUTYRIC ACID METHYL ESTER,DB08643,#N/A,['experimental'],0,0,0,0
611,"2-(2-{2-[2-(2-{2-[2-(2-Ethoxy-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethoxy]-Ethoxy}-Ethoxy)-Ethanol, Polyethyleneglycol Peg400",DB03556,#N/A,['experimental'],0,0,0,0
612,2-(2f-Benzothiazolyl)-5-Styryl-3-(4f-Phthalhydrazidyl)Tetrazolium Chloride,DB01897,#N/A,['experimental'],0,0,0,0
613,2-(3'-Methoxyphenyl) Benzimidazole-4-Carboxamide,DB04010,#N/A,['experimental'],0,0,0,0
614,"2-(3,4-DIHYDROXYPHENYL)-8-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-3-HYDROXY-6-METHYL-4H-CHROMEN-4-ONE",DB07024,#N/A,['experimental'],0,0,0,0
615,"2-(3-((4,5,7-trifluorobenzo[d]thiazol-2-yl)methyl)-1H-pyrrolo[2,3-b]pyridin-1-yl)acetic acid",DB08449,#N/A,['experimental'],0,0,0,0
616,"2-(3-AMINO-2,5,6-TRIMETHOXYPHENYL)ETHYL 5-CHLORO-2,4-DIHYDROXYBENZOATE",DB08465,#N/A,['experimental'],0,0,0,0
617,2-(3-GUANIDINOPHENYL)-3-MERCAPTOPROPANOIC ACID,DB04723,#N/A,['experimental'],0,0,0,0
618,2-(3-METHYLPHENYL)-1H-INDOLE-5-CARBOXIMIDAMIDE,DB06923,#N/A,['experimental'],0,0,0,0
619,"2-(4-(AMINOMETHYL)PIPERIDIN-1-YL)-N-(3_CYCLOHEXYL-4-OXO-2,4-DIHYDROINDENO[1,2-C]PYRAZOL-5-YL)ACETAMIDE",DB07618,#N/A,['experimental'],0,0,0,0
620,2-(4-CARCOXY-5-ISOPROPYLTHIAZOLYL)BENZOPIPERIDINE,DB08192,#N/A,['experimental'],0,0,0,0
621,2-(4-CHLORO-PHENYLAMINO)-NICOTINIC ACID,DB08784,#N/A,['experimental'],0,0,0,0
622,"2-(4-CHLOROBENZYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",DB08354,#N/A,['experimental'],0,0,0,0
623,2-(4-Chlorophenyl)-5-Quinoxalinecarboxamide,DB03509,C492671,['experimental'],0,0,0,0
624,"2-(4-ETHYLPIPERAZIN-1-YL)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",DB08360,#N/A,['experimental'],0,0,0,0
625,2-(4-HYDROXY-3-NITROPHENYL)ACETIC ACID,DB08294,#N/A,['experimental'],0,0,0,0
626,2-(4-HYDROXY-5-PHENYL-1H-PYRAZOL-3-YL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE,DB07207,#N/A,['experimental'],0,0,0,0
627,2-(4-HYDROXY-PHENYL)BENZOFURAN-5-OL,DB07032,#N/A,['experimental'],0,0,0,0
628,"2-(4-fluorophenyl)-N-{[3-fluoro-4-(1H-pyrrolo[2,3-b]pyridin-4-yloxy)phenyl]carbamoyl}acetamide",DB06997,#N/A,['experimental'],0,0,0,0
629,2-(4-hydroxyphenyl)benzo[b]thiophen-6-ol,DB08773,#N/A,['experimental'],0,0,0,0
630,2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}ETHANESULFONAMIDE,DB07277,#N/A,['experimental'],0,0,0,0
631,"2-(5-HYDROXY-NAPHTHALEN-1-YL)-1,3-BENZOOXAZOL-6-OL",DB07009,#N/A,['experimental'],0,0,0,0
632,"2-(6-CHLORO-3-{[2,2-DIFLUORO-2-(1-OXIDO-2-PYRIDINYL)ETHYL]AMINO}-2-OXO-1(2H)-PYRAZINYL)-N-[(2-FLUOROPHENYL)METHYL]ACETAMIDE",DB07550,#N/A,['experimental'],0,0,0,0
633,"2-(6-CHLORO-3-{[2,2-DIFLUORO-2-(2-PYRIDINYL)ETHYL]AMINO}-2-OXO-1(2H)-PYRAZINYL)-N-[(2-FLUORO-3-METHYL-6-PYRIDINYL)METHYL]ACETAMIDE",DB07549,#N/A,['experimental'],0,0,0,0
634,"2-(6-Chloro-3-{[2,2-difluoro-2-(2-pyridinyl)ethyl]amino}-2-oxo-1(2H)-pyrazinyl)-N-[(2-fluoro-6-pyridinyl)methyl]acetamide",DB07548,#N/A,['experimental'],0,0,0,0
635,"2-(6-HYDROXY-1,3-BENZOTHIAZOL-2-YL)-1,3-THIAZOL-4(5H)-ONE",DB08326,#N/A,['experimental'],0,0,0,0
636,2-(6-methylpyridin-2-yl)-N-pyridin-4-ylquinazolin-4-amine,DB07267,#N/A,['experimental'],0,0,0,0
637,"2-(6-{[(3-chloro-2-methylphenyl)sulfonyl]amino}pyridin-2-yl)-N,N-diethylacetamide",DB07056,#N/A,['experimental'],0,0,0,0
638,2-(Acetylamino)-2-Deoxy-6-O-Methyl-Alpha-D-Allopyranose,DB03539,#N/A,['experimental'],0,0,0,0
639,"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,2,3-Benzimidazole",DB03133,#N/A,['experimental'],0,0,0,0
640,"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Benzothiazole",DB03250,#N/A,['experimental'],0,0,0,0
641,"2-(Beta-D-Glucopyranosyl)-5-Methyl-1,3,4-Oxadiazole",DB03354,C502367,['experimental'],0,0,0,0
642,"2-(Biphenyl-4-Sulfonyl)-1,2,3,4-Tetrahydro-Isoquinoline-3-Carboxylic Acid",DB03207,#N/A,['experimental'],0,0,0,0
643,"2-(CARBOXYMETHYL)-1-OXO-1,2-DIHYDRONAPHTHO[1,2-D]ISOTHIAZOLE-4-CARBOXYLIC ACID 3,3-DIOXIDE",DB08000,#N/A,['experimental'],0,0,0,0
644,"2-(CYCLOHEXYLMETHYLAMINO)-4-(PHENYLAMINO)PYRAZOLO[1,5-A][1,3,5]TRIAZINE-8-CARBONITRILE",DB08353,#N/A,['experimental'],0,0,0,0
645,2-(ETHOXYMETHYL)-4-(4-FLUOROPHENYL)-3-[2-(2-HYDROXYPHENOXY)PYRIMIDIN-4-YL]ISOXAZOL-5(2H)-ONE,DB08395,#N/A,['experimental'],0,0,0,0
646,2-(N-morpholino)ethanesulfonic acid,DB03814,C004550,['experimental'],0,0,0,0
647,"2-(Oxalyl-Amino)-4,5,6,7-Tetrahydro-Thieno[2,3-C]Pyridine-3-Carboxylic Acid",DB03670,#N/A,['experimental'],0,0,0,0
648,"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Pyran-3-Carboxylic Acid",DB03102,#N/A,['experimental'],0,0,0,0
649,"2-(Oxalyl-Amino)-4,7-Dihydro-5h-Thieno[2,3-C]Thiopyran-3-Carboxylic Acid",DB02072,#N/A,['experimental'],0,0,0,0
650,2-(Oxalyl-Amino)-Benzoic Acid,DB02622,#N/A,['experimental'],0,0,0,0
651,2-(Sec-Butyl)Thiazole,DB03087,#N/A,['experimental'],0,0,0,0
652,2-(Thiomethylene)-4-Methylpentanoic Acid,DB02996,#N/A,['experimental'],0,0,0,0
653,"2-(cycloheptylmethyl)-1,1-dioxido-1-benzothiophen-6-yl sulfamate",DB06954,#N/A,['experimental'],0,0,0,0
654,2-(cyclohexylamino)benzoic acid,DB07038,#N/A,['experimental'],0,0,0,0
655,2-(hydrazinocarbonyl)-3-phenyl-1H-indole-5-sulfonamide,DB08659,#N/A,['experimental'],0,0,0,0
656,"2-(methylamino)-N-(4-methyl-1,3-thiazol-2-yl)-5-[(4-methyl-4H-1,2,4-triazol-3-yl)sulfanyl]benzamide",DB08118,#N/A,['experimental'],0,0,0,0
657,2-(methylsulfanyl)-5-(thiophen-2-ylmethyl)-1H-imidazol-4-ol,DB08779,#N/A,['experimental'],0,0,0,0
658,2-({2-[(3-HYDROXYPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)BENZAMIDE,DB07268,#N/A,['experimental'],0,0,0,0
659,2-({2-[(3R)-3-AMINOPIPERIDIN-1-YL]-4-OXOQUINAZOLIN-3(4H)-YL}METHYL)BENZONITRILE,DB08588,#N/A,['experimental'],0,0,0,0
660,"2-({4-[(5-CHLORO-1H-INDOL-2-YL)SULFONYL]PIPERAZIN-1-YL}CARBONYL)THIENO[3,2-B]PYRIDINE 4-OXIDE",DB07605,#N/A,['experimental'],0,0,0,0
661,2-({4-[4-(pyridin-4-ylmethyl)-1H-pyrazol-3-yl]phenoxy}methyl)quinoline,DB08384,#N/A,['experimental'],0,0,0,0
662,2-({5-CHLORO-2-[(2-METHOXY-4-MORPHOLIN-4-YLPHENYL)AMINO]PYRIMIDIN-4-YL}AMINO)-N-METHYLBENZAMIDE,DB07460,#N/A,['experimental'],0,0,0,0
663,2-({6-[(3-Chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)ethanol,DB08325,#N/A,['experimental'],0,0,0,0
664,"2-({8-[(3R)-3-AMINOPIPERIDIN-1-YL]-1,3-DIMETHYL-2,6-DIOXO-1,2,3,6-TETRAHYDRO-7H-PURIN-7-YL}METHYL)BENZONITRILE",DB08743,#N/A,['experimental'],0,0,0,0
665,"2-({[2,3,5,6-TETRAFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENTA-1,3-DIENE-1-CARBOXYLIC ACID",DB07978,#N/A,['experimental'],0,0,0,0
666,"2-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENT-1-ENE-1-CARBOXYLIC ACID",DB07975,#N/A,['experimental'],0,0,0,0
667,"2-({[3-(3,4-dihydroisoquinolin-2(1H)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid",DB07691,#N/A,['experimental'],0,0,0,0
668,"2-ACETAMIDO-2-DEOXY-BETA-D-GLUCOPYRANOSE(BETA1-4)-2-ACETAMIDO-1,6-ANHYDRO-3-O-[(R)-1-CARBOXYETHYL]-2-DEOXY-BETA-D-GLUCOPYRANOSE-L-ALANYL-GAMMA-D-GLUTAMYL-MESO-DIAMINOPIMELYL-D-ALANINE",DB04736,#N/A,['experimental'],0,0,0,0
669,2-ACETYLAMINO-4-METHYL-PENTANOIC ACID (1-FORMYL-2-PHENYL-ETHYL)-AMIDE,DB07749,#N/A,['experimental'],0,0,0,0
670,"2-AMINO-4-(2,4-DICHLOROPHENYL)-N-ETHYLTHIENO[2,3-D]PYRIMIDINE-6-CARBOXAMIDE",DB08789,#N/A,['experimental'],0,0,0,0
671,"2-AMINO-4-FLUORO-5-[(1-METHYL-1H-IMIDAZOL-2-YL)SULFANYL]-N-(1,3-THIAZOL-2-YL)BENZAMIDE",DB08210,#N/A,['experimental'],0,0,0,0
672,2-ANILINO-6-CYCLOHEXYLMETHOXYPURINE,DB06948,#N/A,['experimental'],0,0,0,0
673,"2-Acetamido-2-Deoxy-D-Glucono-1,5-Lactone",DB02813,C023735,['experimental'],0,0,0,0
674,"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",DB08398,C049584,['investigational'],0,1,0,0
675,2-Amino-1H-benzimidazol-5-ol,DB03729,#N/A,['experimental'],0,0,0,0
676,"2-Amino-3-(3-Hydroxy-7,8-Dihydro-6h-Cyclohepta[D]-4-Isoxazolyl)Propionic Acid",DB04152,#N/A,['experimental'],0,0,0,0
677,2-Amino-3-(5-Tert-Butyl-3-(Phosphonomethoxy)-4-Isoxazolyl)Propionic Acid,DB02347,C111046,['experimental'],0,0,0,0
678,2-Amino-3-Hydroxy-3-Phosphonooxy-Propionic Acid,DB03821,#N/A,['experimental'],0,0,0,0
679,2-Amino-3-Methyl-1-Pyrrolidin-1-Yl-Butan-1-One,DB01884,#N/A,['experimental'],0,0,0,0
680,2-Amino-3-Oxo-4-Sulfo-Butyric Acid,DB02735,#N/A,['experimental'],0,0,0,0
681,2-Amino-6-Chloropyrazine,DB02297,#N/A,['experimental'],0,0,0,0
682,"2-Amino-7-[2-(2-Hydroxy-1-Hydroxymethyl-Ethylamino)-Ethyl]-1,7-Dihydro-Purin-6-One",DB02391,#N/A,['experimental'],0,0,0,0
683,"2-Amino-N,3,3-Trimethylbutanamide",DB01949,#N/A,['experimental'],0,0,0,0
684,2-Aminobenzyl alcohol,DB03058,C072332,['experimental'],0,0,0,0
685,2-Aminoethanimidic Acid,DB02108,#N/A,['experimental'],0,0,0,0
686,2-Aminothiazoline,DB02335,C031363,['experimental'],0,0,0,0
687,2-Benzyl-3-Iodopropanoic Acid,DB03441,#N/A,['experimental'],0,0,0,0
688,2-Bromoacetyl Group,DB02198,#N/A,['experimental'],0,0,0,0
689,2-CHLORO-5-(3-CHLORO-PHENYL)-6-[(4-CYANO-PHENYL)-(3-METHYL-3H-IMIDAZOL-4-YL)- METHOXYMETHYL]-NICOTINONITRILE,DB06953,#N/A,['experimental'],0,0,0,0
690,"2-CHLORO-N-[(1R,2R)-1-HYDROXY-2,3-DIHYDRO-1H-INDEN-2-YL]-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",DB06986,#N/A,['experimental'],0,0,0,0
691,"2-CHLORO-N-[(3R)-2-OXO-1,2,3,4-TETRAHYDROQUINOLIN-3-YL]-6H-THIENO[2,3-B]PYRROLE-5-CARBOXAMIDE",DB07066,#N/A,['experimental'],0,0,0,0
692,2-Carboxyethylphosphonic Acid,DB03379,#N/A,['experimental'],0,0,0,0
693,2-Chlorodideoxyadenosine,DB02103,C055504,['experimental'],0,0,0,0
694,2-Chlorophenol,DB03110,C030683,['experimental'],0,0,0,0
695,2-Cyclopropylmethylenepropanal,DB03736,#N/A,['experimental'],0,0,0,0
696,"2-DEOXY-3,4-BIS-O-[3-(4-HYDROXYPHENYL)PROPANOYL]-L-THREO-PENTARIC ACID",DB08322,#N/A,['experimental'],0,0,0,0
697,2-Deoxy-2-Amino Glucitol-6-Phosphate,DB02445,#N/A,['experimental'],0,0,0,0
698,2-Deoxy-D-Glucitol 6-(E)-Vinylhomophosphonate,DB01840,C580896,['experimental'],0,0,0,0
699,2-Deoxy-Glucitol-6-Phosphate,DB04516,#N/A,['experimental'],0,0,0,0
700,2-Deoxy-Glucose-6-Phosphate,DB02604,#N/A,['experimental'],0,0,0,0
701,2-Ethoxyethanol,DB02249,C021296,['experimental'],0,1,0,0
702,"2-HYDROXY-3,5-DIIODOBENZOIC ACID",DB04674,C020891,['experimental'],0,0,0,0
703,2-HYDROXY-5-(2-MERCAPTO-ETHYLSULFAMOYL)-BENZOIC ACID,DB06862,#N/A,['experimental'],0,0,0,0
704,"2-HYDROXYMETHYL-6-OCTYLSULFANYL-TETRAHYDRO-PYRAN-3,4,5-TRIOL",DB08558,#N/A,['experimental'],0,0,0,0
705,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,4,5-Triol",DB04141,#N/A,['experimental'],0,0,0,0
706,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,5-Diol",DB03772,#N/A,['experimental'],0,0,0,0
707,2-Hydroxyethyl Disulfide,DB02486,C031319,['experimental'],0,0,0,0
708,2-Isobutyl-3-methoxypyrazine,DB04512,C034376,['experimental'],0,0,0,0
709,"2-MERCAPTO-N-[1,2,3,10-TETRAMETHOXY-9-OXO-5,6,7,9-TETRAHYDRO-BENZO[A]HEPTALEN-7-YL]ACETAMIDE",DB07574,#N/A,['experimental'],0,0,0,0
710,2-Methoxy-3-Isopropylpyrazine,DB01760,C024267,['experimental'],0,0,0,0
711,2-Methoxy-6-{(E)-[(4-methylphenyl)imino]methyl}phenol,DB13869,#N/A,['experimental'],0,0,0,0
712,2-Methoxyestradiol,DB02342,D000077584,['investigational'],0,1,0,0
713,2-Methyl-3-(2-Aminothiazolo)Propanal,DB03024,#N/A,['experimental'],0,0,0,0
714,2-Morpholinoethylamine,DB03096,#N/A,['experimental'],0,0,0,0
715,2-Naphthalenesulfonic acid,DB08254,C534215,['experimental'],0,0,0,0
716,2-Nonyl-4-quinolinol 1-oxide,DB08453,MESH:C010494,['experimental'],0,0,0,0
717,"2-O-(4'-AMIDINOPHENYL)-5-O-(3''-AMIDINOPHENYL)-1,4:3,6-DIANHYDRO-D-SORBITOL",DB04791,#N/A,['experimental'],0,0,0,0
718,2-OXOHEPTYLPHOSPHONIC ACID,DB07912,#N/A,['experimental'],0,0,0,0
719,"2-Phenyl-1-[4-(2-Piperidin-1-Yl-Ethoxy)-Phenyl]-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol",DB04471,#N/A,['experimental'],0,0,0,0
720,2-Phenylheme,DB03906,#N/A,['experimental'],0,0,0,0
721,2-Phosphoglycolic Acid,DB02726,MESH:C013193,['experimental'],0,0,0,0
722,2-Pyridinethiol,DB03329,#N/A,['experimental'],0,0,0,0
723,2-Thiomethyl-3-Phenylpropanoic Acid,DB02953,#N/A,['experimental'],0,0,0,0
724,2-Undecanone,DB08688,MESH:C526928,['experimental'],0,1,0,0
725,"2-[(1S)-1-BENZYL-2-SULFANYLETHYL]-1H-IMIDAZO[4,5-C]PYRIDIN-5-IUM",DB08575,#N/A,['experimental'],0,0,0,0
726,"2-[(2',3',4'-TRIFLUOROBIPHENYL-2-YL)OXY]ETHANOL",DB08611,#N/A,['experimental'],0,0,0,0
727,"2-[(2,4-DICHLOROBENZOYL)AMINO]-5-(PYRIMIDIN-2-YLOXY)BENZOIC ACID",DB08402,#N/A,['experimental'],0,0,0,0
728,"2-[(2-chloro-4-iodophenyl)amino]-N-{[(2R)-2,3-dihydroxypropyl]oxy}-3,4-difluorobenzamide",DB07046,#N/A,['experimental'],0,0,0,0
729,2-[(2-methoxy-5-methylphenoxy)methyl]pyridine,DB07427,#N/A,['experimental'],0,0,0,0
730,"2-[(2-methoxyethyl)amino]-4-(4-oxo-1,2,3,4-tetrahydro-9H-carbazol-9-yl)benzamide",DB08557,#N/A,['experimental'],0,0,0,0
731,2-[(3-Hydroxy-2-Methyl-5-Phosphonooxymethyl-Pyridin-4-Ylmethyl)-Imino]-5-Phosphono-Pent-3-Enoic Acid,DB02328,#N/A,['experimental'],0,0,0,0
732,"2-[(4-ETHYNYL-2-FLUOROPHENYL)AMINO]-3,4-DIFLUORO-N-(2-HYDROXYETHOXY)BENZAMIDE",DB08208,#N/A,['experimental'],0,0,0,0
733,2-[(4-fluorophenyl)sulfonylamino]-N-oxo-ethanamide,DB07921,#N/A,['experimental'],0,0,0,0
734,"2-[(5,6-DIPHENYLFURO[2,3-D]PYRIMIDIN-4-YL)AMINO]ETHANOL",DB08393,#N/A,['experimental'],0,0,0,0
735,2-[(5-hex-1-yn-1-ylfuran-2-yl)carbonyl]-N-methylhydrazinecarbothioamide,DB07004,#N/A,['experimental'],0,0,0,0
736,2-[(7-HYDROXY-NAPHTHALEN-1-YL)-OXALYL-AMINO]-BENZOIC ACID,DB07295,#N/A,['experimental'],0,0,0,0
737,2-[(Formyl-Hydroxy-Amino)-Methyl]-Heptanoic Acid [1-(2-Hydroxymethyl-Pyrrolidine-1-Carbonyl)-2-Methyl-Propyl]-Amide,DB04310,C010531,['experimental'],0,0,0,0
738,"2-[(PHENYLSULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID",DB07322,#N/A,['experimental'],0,0,0,0
739,"2-[({2-[(1Z)-3-(DIMETHYLAMINO)PROP-1-ENYL]-4-FLUOROPHENYL}SULFONYL)AMINO]-5,6,7,8-TETRAHYDRONAPHTHALENE-1-CARBOXYLIC ACID",DB07323,#N/A,['experimental'],0,0,0,0
740,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1R)-1-(hydroxymethyl)propyl]acetamide,DB07981,#N/A,['experimental'],0,0,0,0
741,2-[1-(4-chlorobenzoyl)-5-methoxy-2-methyl-1H-indol-3-yl]-n-[(1S)-1-(hydroxymethyl)propyl]acetamide,DB07984,#N/A,['experimental'],0,0,0,0
742,"2-[2-(1,3-Dioxo-1,3-Dihydro-2h-Isoindol-2-Yl)Ethyl]-4-(4'-Ethoxy-1,1'-Biphenyl-4-Yl)-4-Oxobutanoic Acid",DB04405,#N/A,['experimental'],0,0,0,0
743,2-[2-(2-Cyclohexyl-2-guanidino-acetylamino)-acetylamino]-N-(3-mercapto-propyl)-propionamide,DB04278,#N/A,['experimental'],0,0,0,0
744,"2-[2-(2-FLUOROPHENYL)PYRIDIN-4-YL]-1,5,6,7-TETRAHYDRO-4H-PYRROLO[3,2-C]PYRIDIN-4-ONE",DB07728,#N/A,['experimental'],0,0,0,0
745,2-[2-(4-Chloro-Phenylsulfanyl)-Acetylamino]-3-(4-Guanidino-Phenyl)-Propionamide,DB07105,#N/A,['experimental'],0,0,0,0
746,2-[2-ETHANESULFONYLAMINO-3-(1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIM IDOYL-BENZYLAMIDE),DB04758,#N/A,['experimental'],0,0,0,0
747,2-[2-ETHANESULFONYLAMINO-3-(5-PROPOXY-1H-INDOL-3-YL)-PROPIONYLAMINO]-PENTANEDIOIC ACID 5-AMIDE 1-(4-CARBAMIMIDOYL-BENZYLAMIDE),DB04606,#N/A,['experimental'],0,0,0,0
748,"2-[3,4-Dihydroxy-2-Hydroxymethyl-5-(2-Hydroxy-Nonyl)-Tetrahydro-Furan-2-Yloxy]-6-Hydroxymethyl-Tetra Hydro-Pyran-3,4,5-Triol",DB01998,#N/A,['experimental'],0,0,0,0
749,"2-[3-(2-Hydroxy-1,1-Dihydroxymethyl-Ethylamino)-Propylamino]-2-Hydroxymethyl-Propane-1,3-Diol",DB02676,#N/A,['experimental'],0,0,0,0
750,"2-[3-(5-Mercapto-[1,3,4]thiadiazol-2-yl)-ureido]-N-methyl-3-phenyl-propionamide",DB07390,#N/A,['experimental'],0,0,0,0
751,"2-[3-(5-Mercapto-[1,3,4]thiadiazol-2yl)-ureido]-N-methyl-3-pentafluorophenyl-propionamide",DB07988,#N/A,['experimental'],0,0,0,0
752,2-[3-({Methyl[1-(2-Naphthoyl)Piperidin-4-Yl]Amino}Carbonyl)-2-Naphthyl]-1-(1-Naphthyl)-2-Oxoethylphosphonic Acid,DB04016,#N/A,['experimental'],0,0,0,0
753,"2-[3-chloro-6-[2,2-difluoro-2-(1-oxidopyridin-1-ium-2-yl)ethyl]imino-1-hydroxypyridin-2-yl]-N-[(1R)-1-(3-chlorophenyl)ethyl]acetamide",DB04722,#N/A,['experimental'],0,0,0,0
754,"2-[4-(2,4-Dichlorophenoxy)Phenoxy]Propanoic Acid",DB03781,#N/A,['experimental'],0,0,0,0
755,2-[4-(3-METHYL-1H-PYRAZOL-4-YL)PHENYL]ETHANAMINE,DB08070,#N/A,['experimental'],0,0,0,0
756,"2-[4-(4-Chlorophenyl)Cyclohexylidene]-3,4-Dihydroxy-1(2h)-Naphthalenone",DB04281,#N/A,['experimental'],0,0,0,0
757,"2-[4-(4-Hydroxy-3-Isopropyl-Phenoxy)-3,5-Dimethyl-Phenyl]-2h-[1,2,4]Triazine-3,5-Dione",DB03181,#N/A,['experimental'],0,0,0,0
758,"2-[4-(DIMETHYLAMINO)PHENYL]-6-HYDROXY-3-METHYL-1,3-BENZOTHIAZOL-3-IUM",DB08615,#N/A,['experimental'],0,0,0,0
759,"2-[4-({[(3,5-DICHLOROPHENYL)AMINO]CARBONYL}AMINO)PHENOXY]-2-METHYLPROPANOIC ACID",DB08077,#N/A,['experimental'],0,0,0,0
760,2-[4-[(Z)-2-Acetamido-3-oxo-3-[[(3S)-2-oxo-1-[(4-phenylphenyl)methyl]azepan-3-yl]amino]prop-1-enyl]-2-formylphenyl]acetic acid,DB03104,#N/A,['experimental'],0,0,0,0
761,"2-[4-[4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]quinazolin-2-yl]iminocyclohexa-2,5-dien-1-yl]acetonitrile",DB07853,#N/A,['experimental'],0,0,0,0
762,"2-[5,6-BIS-(4-METHOXY-PHENYL)-FURO[2,3-D]PYRIMIDIN-4-YLAMINO]-ETHANOL",DB08392,#N/A,['experimental'],0,0,0,0
763,"2-[5-Methanesulfonylamino-2-(4-Aminophenyl)-6-Oxo-1,6-Dihydro-1-Pyrimidinyl]-N-(3,3,3-Trifluoro-1-Isopropyl-2-Oxopropyl)Acetamide",DB03202,#N/A,['experimental'],0,0,0,0
764,2-[METHYL-(5-GERANYL-4-METHYL-PENT-3-ENYL)-AMINO]-ETHYL-DIPHOSPHATE,DB08180,#N/A,['experimental'],0,0,0,0
765,2-[N'-(4-AMINO-BUTYL)-HYDRAZINOCARBONYL]-PYRROLIDINE-1-CARBOXYLIC ACID BENZYL ESTER,DB07366,#N/A,['experimental'],0,0,0,0
